GEO.id,GEO.id2,GEO.display-label,D001
Id,Id2,Geography,Total
1000000US410170004021012,410170004021012,"Block 1012, Block Group 1, Census Tract 4.02, Deschutes County, Oregon",12
1000000US410170004021013,410170004021013,"Block 1013, Block Group 1, Census Tract 4.02, Deschutes County, Oregon",9
1000000US410170004021014,410170004021014,"Block 1014, Block Group 1, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004021015,410170004021015,"Block 1015, Block Group 1, Census Tract 4.02, Deschutes County, Oregon",15
1000000US410170004021016,410170004021016,"Block 1016, Block Group 1, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004021017,410170004021017,"Block 1017, Block Group 1, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004021018,410170004021018,"Block 1018, Block Group 1, Census Tract 4.02, Deschutes County, Oregon",17
1000000US410170004021019,410170004021019,"Block 1019, Block Group 1, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004021020,410170004021020,"Block 1020, Block Group 1, Census Tract 4.02, Deschutes County, Oregon",5
1000000US410170004021021,410170004021021,"Block 1021, Block Group 1, Census Tract 4.02, Deschutes County, Oregon",7
1000000US410170004021022,410170004021022,"Block 1022, Block Group 1, Census Tract 4.02, Deschutes County, Oregon",54
1000000US410170004021023,410170004021023,"Block 1023, Block Group 1, Census Tract 4.02, Deschutes County, Oregon",3
1000000US410170004021024,410170004021024,"Block 1024, Block Group 1, Census Tract 4.02, Deschutes County, Oregon",24
1000000US410170004021025,410170004021025,"Block 1025, Block Group 1, Census Tract 4.02, Deschutes County, Oregon",16
1000000US410170004021026,410170004021026,"Block 1026, Block Group 1, Census Tract 4.02, Deschutes County, Oregon",5
1000000US410170004021027,410170004021027,"Block 1027, Block Group 1, Census Tract 4.02, Deschutes County, Oregon",1
1000000US410170004021028,410170004021028,"Block 1028, Block Group 1, Census Tract 4.02, Deschutes County, Oregon",28
1000000US410170004021029,410170004021029,"Block 1029, Block Group 1, Census Tract 4.02, Deschutes County, Oregon",15
1000000US410170004021030,410170004021030,"Block 1030, Block Group 1, Census Tract 4.02, Deschutes County, Oregon",6
1000000US410170004021031,410170004021031,"Block 1031, Block Group 1, Census Tract 4.02, Deschutes County, Oregon",1
1000000US410170004021032,410170004021032,"Block 1032, Block Group 1, Census Tract 4.02, Deschutes County, Oregon",7
1000000US410170004021033,410170004021033,"Block 1033, Block Group 1, Census Tract 4.02, Deschutes County, Oregon",102
1000000US410170004021034,410170004021034,"Block 1034, Block Group 1, Census Tract 4.02, Deschutes County, Oregon",6
1000000US410170004021035,410170004021035,"Block 1035, Block Group 1, Census Tract 4.02, Deschutes County, Oregon",5
1000000US410170004021036,410170004021036,"Block 1036, Block Group 1, Census Tract 4.02, Deschutes County, Oregon",19
1000000US410170004021037,410170004021037,"Block 1037, Block Group 1, Census Tract 4.02, Deschutes County, Oregon",5
1000000US410170004021038,410170004021038,"Block 1038, Block Group 1, Census Tract 4.02, Deschutes County, Oregon",12
1000000US410170004021039,410170004021039,"Block 1039, Block Group 1, Census Tract 4.02, Deschutes County, Oregon",4
1000000US410170004021040,410170004021040,"Block 1040, Block Group 1, Census Tract 4.02, Deschutes County, Oregon",47
1000000US410170004021041,410170004021041,"Block 1041, Block Group 1, Census Tract 4.02, Deschutes County, Oregon",7
1000000US410170004021042,410170004021042,"Block 1042, Block Group 1, Census Tract 4.02, Deschutes County, Oregon",13
1000000US410170004021043,410170004021043,"Block 1043, Block Group 1, Census Tract 4.02, Deschutes County, Oregon",10
1000000US410170004021044,410170004021044,"Block 1044, Block Group 1, Census Tract 4.02, Deschutes County, Oregon",14
1000000US410170004021045,410170004021045,"Block 1045, Block Group 1, Census Tract 4.02, Deschutes County, Oregon",12
1000000US410170004021046,410170004021046,"Block 1046, Block Group 1, Census Tract 4.02, Deschutes County, Oregon",5
1000000US410170004021047,410170004021047,"Block 1047, Block Group 1, Census Tract 4.02, Deschutes County, Oregon",10
1000000US410170004021048,410170004021048,"Block 1048, Block Group 1, Census Tract 4.02, Deschutes County, Oregon",29
1000000US410170004021049,410170004021049,"Block 1049, Block Group 1, Census Tract 4.02, Deschutes County, Oregon",10
1000000US410170004021050,410170004021050,"Block 1050, Block Group 1, Census Tract 4.02, Deschutes County, Oregon",5
1000000US410170004021051,410170004021051,"Block 1051, Block Group 1, Census Tract 4.02, Deschutes County, Oregon",11
1000000US410170004021052,410170004021052,"Block 1052, Block Group 1, Census Tract 4.02, Deschutes County, Oregon",5
1000000US410170004021053,410170004021053,"Block 1053, Block Group 1, Census Tract 4.02, Deschutes County, Oregon",16
1000000US410170004021054,410170004021054,"Block 1054, Block Group 1, Census Tract 4.02, Deschutes County, Oregon",5
1000000US410170004021055,410170004021055,"Block 1055, Block Group 1, Census Tract 4.02, Deschutes County, Oregon",4
1000000US410170004021056,410170004021056,"Block 1056, Block Group 1, Census Tract 4.02, Deschutes County, Oregon",41
1000000US410170004021057,410170004021057,"Block 1057, Block Group 1, Census Tract 4.02, Deschutes County, Oregon",8
1000000US410170004021058,410170004021058,"Block 1058, Block Group 1, Census Tract 4.02, Deschutes County, Oregon",6
1000000US410170004021059,410170004021059,"Block 1059, Block Group 1, Census Tract 4.02, Deschutes County, Oregon",2
1000000US410170004021060,410170004021060,"Block 1060, Block Group 1, Census Tract 4.02, Deschutes County, Oregon",8
1000000US410170004021061,410170004021061,"Block 1061, Block Group 1, Census Tract 4.02, Deschutes County, Oregon",8
1000000US410170004021062,410170004021062,"Block 1062, Block Group 1, Census Tract 4.02, Deschutes County, Oregon",3
1000000US410170004021063,410170004021063,"Block 1063, Block Group 1, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004021064,410170004021064,"Block 1064, Block Group 1, Census Tract 4.02, Deschutes County, Oregon",2
1000000US410170004021065,410170004021065,"Block 1065, Block Group 1, Census Tract 4.02, Deschutes County, Oregon",6
1000000US410170004021066,410170004021066,"Block 1066, Block Group 1, Census Tract 4.02, Deschutes County, Oregon",5
1000000US410170004021067,410170004021067,"Block 1067, Block Group 1, Census Tract 4.02, Deschutes County, Oregon",9
1000000US410170004021068,410170004021068,"Block 1068, Block Group 1, Census Tract 4.02, Deschutes County, Oregon",8
1000000US410170004021069,410170004021069,"Block 1069, Block Group 1, Census Tract 4.02, Deschutes County, Oregon",11
1000000US410170004021070,410170004021070,"Block 1070, Block Group 1, Census Tract 4.02, Deschutes County, Oregon",4
1000000US410170004021071,410170004021071,"Block 1071, Block Group 1, Census Tract 4.02, Deschutes County, Oregon",6
1000000US410170004022000,410170004022000,"Block 2000, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004022001,410170004022001,"Block 2001, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004022002,410170004022002,"Block 2002, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004022003,410170004022003,"Block 2003, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004022004,410170004022004,"Block 2004, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",148
1000000US410170004022005,410170004022005,"Block 2005, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",13
1000000US410170004022006,410170004022006,"Block 2006, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004022007,410170004022007,"Block 2007, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",5
1000000US410170004022008,410170004022008,"Block 2008, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",19
1000000US410170004022009,410170004022009,"Block 2009, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",46
1000000US410170004022010,410170004022010,"Block 2010, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",12
1000000US410170004022011,410170004022011,"Block 2011, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004022012,410170004022012,"Block 2012, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",8
1000000US410170004022013,410170004022013,"Block 2013, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",3
1000000US410170004022014,410170004022014,"Block 2014, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",28
1000000US410170004022015,410170004022015,"Block 2015, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004022016,410170004022016,"Block 2016, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",1
1000000US410170004022017,410170004022017,"Block 2017, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",150
1000000US410170004022018,410170004022018,"Block 2018, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",11
1000000US410170004022019,410170004022019,"Block 2019, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",2
1000000US410170004022020,410170004022020,"Block 2020, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",1
1000000US410170004022021,410170004022021,"Block 2021, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",2
1000000US410170004022022,410170004022022,"Block 2022, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",1
1000000US410170004022023,410170004022023,"Block 2023, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",2
1000000US410170004022024,410170004022024,"Block 2024, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004022025,410170004022025,"Block 2025, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",4
1000000US410170004022026,410170004022026,"Block 2026, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",22
1000000US410170004022027,410170004022027,"Block 2027, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004022028,410170004022028,"Block 2028, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",50
1000000US410170004022029,410170004022029,"Block 2029, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004022030,410170004022030,"Block 2030, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",97
1000000US410170004022031,410170004022031,"Block 2031, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004022032,410170004022032,"Block 2032, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004022033,410170004022033,"Block 2033, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",1
1000000US410170004022034,410170004022034,"Block 2034, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",3
1000000US410170004022035,410170004022035,"Block 2035, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004022036,410170004022036,"Block 2036, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",22
1000000US410170004022037,410170004022037,"Block 2037, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004022038,410170004022038,"Block 2038, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",238
1000000US410170004022039,410170004022039,"Block 2039, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",50
1000000US410170004022040,410170004022040,"Block 2040, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",7
1000000US410170004022041,410170004022041,"Block 2041, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004022042,410170004022042,"Block 2042, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004022043,410170004022043,"Block 2043, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",1
1000000US410170004022044,410170004022044,"Block 2044, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004022045,410170004022045,"Block 2045, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004022046,410170004022046,"Block 2046, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",1
1000000US410170004022047,410170004022047,"Block 2047, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004022048,410170004022048,"Block 2048, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004022049,410170004022049,"Block 2049, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004022050,410170004022050,"Block 2050, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",1
1000000US410170004022051,410170004022051,"Block 2051, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",11
1000000US410170004022052,410170004022052,"Block 2052, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004022053,410170004022053,"Block 2053, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",624
1000000US410170004022054,410170004022054,"Block 2054, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004022055,410170004022055,"Block 2055, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",6
1000000US410170004022056,410170004022056,"Block 2056, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",2
1000000US410170004022057,410170004022057,"Block 2057, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004022058,410170004022058,"Block 2058, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",10
1000000US410170004022059,410170004022059,"Block 2059, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",1
1000000US410170004022060,410170004022060,"Block 2060, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",5
1000000US410170004022061,410170004022061,"Block 2061, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004022062,410170004022062,"Block 2062, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",2
1000000US410170004022063,410170004022063,"Block 2063, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004022064,410170004022064,"Block 2064, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004022065,410170004022065,"Block 2065, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",36
1000000US410170004022066,410170004022066,"Block 2066, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004022067,410170004022067,"Block 2067, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",230
1000000US410170004022068,410170004022068,"Block 2068, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",12
1000000US410170004022069,410170004022069,"Block 2069, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004022070,410170004022070,"Block 2070, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",8
1000000US410170004022071,410170004022071,"Block 2071, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004022072,410170004022072,"Block 2072, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",3
1000000US410170004022073,410170004022073,"Block 2073, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",1
1000000US410170004022074,410170004022074,"Block 2074, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",2
1000000US410170004022075,410170004022075,"Block 2075, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",7
1000000US410170004022076,410170004022076,"Block 2076, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",113
1000000US410170004022077,410170004022077,"Block 2077, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",3
1000000US410170004022078,410170004022078,"Block 2078, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004022079,410170004022079,"Block 2079, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004022080,410170004022080,"Block 2080, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",51
1000000US410170004022081,410170004022081,"Block 2081, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004022082,410170004022082,"Block 2082, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004022083,410170004022083,"Block 2083, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",268
1000000US410170004022084,410170004022084,"Block 2084, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004022085,410170004022085,"Block 2085, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004022086,410170004022086,"Block 2086, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",127
1000000US410170004022087,410170004022087,"Block 2087, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004022088,410170004022088,"Block 2088, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004022089,410170004022089,"Block 2089, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004022090,410170004022090,"Block 2090, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004022091,410170004022091,"Block 2091, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004022092,410170004022092,"Block 2092, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004022093,410170004022093,"Block 2093, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",100
1000000US410170004022094,410170004022094,"Block 2094, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004022095,410170004022095,"Block 2095, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004022096,410170004022096,"Block 2096, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",14
1000000US410170004022097,410170004022097,"Block 2097, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",178
1000000US410170004022098,410170004022098,"Block 2098, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004022099,410170004022099,"Block 2099, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004022100,410170004022100,"Block 2100, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004022101,410170004022101,"Block 2101, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",47
1000000US410170004022102,410170004022102,"Block 2102, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",6
1000000US410170004022103,410170004022103,"Block 2103, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",49
1000000US410170004022104,410170004022104,"Block 2104, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",1
1000000US410170004022105,410170004022105,"Block 2105, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",46
1000000US410170004022106,410170004022106,"Block 2106, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",7
1000000US410170004022107,410170004022107,"Block 2107, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004022108,410170004022108,"Block 2108, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004022109,410170004022109,"Block 2109, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",9
1000000US410170004022110,410170004022110,"Block 2110, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",16
1000000US410170004022111,410170004022111,"Block 2111, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",70
1000000US410170004022112,410170004022112,"Block 2112, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004022113,410170004022113,"Block 2113, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",1
1000000US410170004022114,410170004022114,"Block 2114, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004022115,410170004022115,"Block 2115, Block Group 2, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004023000,410170004023000,"Block 3000, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004023001,410170004023001,"Block 3001, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004023002,410170004023002,"Block 3002, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004023003,410170004023003,"Block 3003, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004023004,410170004023004,"Block 3004, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004023005,410170004023005,"Block 3005, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004023006,410170004023006,"Block 3006, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004023007,410170004023007,"Block 3007, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004023008,410170004023008,"Block 3008, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004023009,410170004023009,"Block 3009, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004023010,410170004023010,"Block 3010, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004023011,410170004023011,"Block 3011, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004023012,410170004023012,"Block 3012, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004023013,410170004023013,"Block 3013, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004023014,410170004023014,"Block 3014, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004023015,410170004023015,"Block 3015, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004023016,410170004023016,"Block 3016, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004023017,410170004023017,"Block 3017, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004023018,410170004023018,"Block 3018, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004023019,410170004023019,"Block 3019, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004023020,410170004023020,"Block 3020, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004023021,410170004023021,"Block 3021, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004023022,410170004023022,"Block 3022, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004023023,410170004023023,"Block 3023, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004023024,410170004023024,"Block 3024, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004023025,410170004023025,"Block 3025, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004023026,410170004023026,"Block 3026, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004023027,410170004023027,"Block 3027, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004023028,410170004023028,"Block 3028, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004023029,410170004023029,"Block 3029, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",13
1000000US410170004023030,410170004023030,"Block 3030, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004023031,410170004023031,"Block 3031, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",28
1000000US410170004023032,410170004023032,"Block 3032, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",36
1000000US410170004023033,410170004023033,"Block 3033, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004023034,410170004023034,"Block 3034, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004023035,410170004023035,"Block 3035, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004023036,410170004023036,"Block 3036, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004023037,410170004023037,"Block 3037, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004023038,410170004023038,"Block 3038, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",296
1000000US410170004023039,410170004023039,"Block 3039, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",20
1000000US410170004023040,410170004023040,"Block 3040, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",1
1000000US410170004023041,410170004023041,"Block 3041, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",4
1000000US410170004023042,410170004023042,"Block 3042, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004023043,410170004023043,"Block 3043, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",5
1000000US410170004023044,410170004023044,"Block 3044, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",95
1000000US410170004023045,410170004023045,"Block 3045, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004023046,410170004023046,"Block 3046, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",12
1000000US410170004023047,410170004023047,"Block 3047, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",17
1000000US410170004023048,410170004023048,"Block 3048, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004023049,410170004023049,"Block 3049, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004023050,410170004023050,"Block 3050, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004023051,410170004023051,"Block 3051, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004023052,410170004023052,"Block 3052, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",5
1000000US410170004023053,410170004023053,"Block 3053, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004023054,410170004023054,"Block 3054, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",2
1000000US410170004023055,410170004023055,"Block 3055, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",1
1000000US410170004023056,410170004023056,"Block 3056, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004023057,410170004023057,"Block 3057, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",6
1000000US410170004023058,410170004023058,"Block 3058, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004023059,410170004023059,"Block 3059, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004023060,410170004023060,"Block 3060, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",46
1000000US410170004023061,410170004023061,"Block 3061, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004023062,410170004023062,"Block 3062, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",4
1000000US410170004023063,410170004023063,"Block 3063, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",61
1000000US410170004023064,410170004023064,"Block 3064, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",1
1000000US410170004023065,410170004023065,"Block 3065, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004023066,410170004023066,"Block 3066, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",1
1000000US410170004023067,410170004023067,"Block 3067, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",506
1000000US410170004023068,410170004023068,"Block 3068, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004023069,410170004023069,"Block 3069, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",1
1000000US410170004023070,410170004023070,"Block 3070, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004023071,410170004023071,"Block 3071, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",1
1000000US410170004023072,410170004023072,"Block 3072, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",21
1000000US410170004023073,410170004023073,"Block 3073, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004023074,410170004023074,"Block 3074, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004023075,410170004023075,"Block 3075, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004023076,410170004023076,"Block 3076, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",10
1000000US410170004023077,410170004023077,"Block 3077, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",1
1000000US410170004023078,410170004023078,"Block 3078, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",1
1000000US410170004023079,410170004023079,"Block 3079, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",27
1000000US410170004023080,410170004023080,"Block 3080, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",0
1000000US410170004023081,410170004023081,"Block 3081, Block Group 3, Census Tract 4.02, Deschutes County, Oregon",62
